Year,Year_Thai,Prov,MSW_GenRate(ton/d),MSW_GenRate(kg/c/d),MSW_Reclycled,MSW_ProperDisposed,MSW_ImproperDisposed,Pop,Pop_Total,Area_km2,Pop_Density,Age_0_5,Age_6_17,Age_18_24,Age_25_44,Age_45_64,Age_65plus,Male,Female,Employed,Unemployed,No_Households,HH_Income_Avg,GPP_per_Capita,GPP_Agriculture(%),GPP_Industrial(%),GPP_Services(%),LAO_Special,City_Muni,Town_Muni,Subdist_Muni,SAO,District_BKK,Visitors(ppl),Excursionists(ppl),cluster,Area_Type,Gen_Waste,Food_Waste,Recycl_Waste,Hazard_Waste
2020,2563,BANGKOK,12282.0,2.2,3672.5,8609.2,?,5588222,8488763,1569,3562.2,5.31,12.77,8.86,29.54,29.42,14.1,46.99,53.01,97.664176,2.335824,2979.0,0.0,590006,0.04,11.42,88.55,0,0,0,0,0,50,17370584,6266777,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,KANCHANABURI,794.8,0.89,381.5,178,235.3,891976,938448,19483,45.8,6.3,15.55,10.1,30.26,26.82,10.97,50.22,49.78,97.747399,2.252601,250.0,0.0,122946,21.88,27.29,50.84,0,0,3,46,72,0,2221457,3863494,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,KALASIN,746.0,0.76,211.1,102,432.9,977175,985350,6947,140.7,5.42,13.85,8.61,30.2,30.58,11.33,49.47,50.53,96.885269,3.114731,244.0,0.0,73742,23.17,17.55,59.28,0,0,2,77,71,0,205574,186406,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,KAMPHAENG PHET,529.1,0.74,265.3,138,125.8,714118,737373,8607,83.0,5.51,14.66,8.93,29.04,29.26,12.59,49.39,50.61,98.147141,1.852859,243.0,0.0,135075,19.53,45.66,34.81,0,0,3,22,64,0,275412,190424,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,KHON KAEN,1221.4,0.68,363.8,549,308.6,1794531,1849896,10886,164.8,5.41,13.51,9.32,29.54,29.78,12.44,49.17,50.82,97.107568,2.892432,588.0,0.0,121055,10.11,32.88,57.01,0,1,6,77,140,0,2036282,849212,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,CHANTHABURI,485.3,0.91,109.2,37,339.1,535559,602901,6338,84.5,6.15,14.04,9.25,28.67,29.05,12.84,48.93,51.07,96.41416,3.58584,193.0,0.0,257033,56.45,5.43,38.12,0,0,5,42,34,0,993764,443425,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,CHACHOENGSAO,674.9,0.94,133.7,10,531.2,720718,803672,5351,134.7,6.34,14.63,9.09,29.99,27.63,12.33,49.04,50.96,98.932022,1.067978,280.0,0.0,398220,5.55,68.95,25.5,0,0,1,33,74,0,220500,1865515,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,CHONBURI,2683.7,1.71,249.7,1410,1024,1566885,1997088,4363,359.1,7.24,15.64,9.39,32.06,26.23,9.45,48.76,51.24,96.786038,3.213962,584.0,0.0,473058,2.01,56.52,41.48,1,2,10,36,49,0,5957923,1519321,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,CHAI NAT,289.5,0.9,127.5,60,102,322477,338385,2470,130.6,4.8,12.82,8.1,27.04,30.82,16.41,48.07,51.93,96.72913,3.27087,110.0,0.0,124776,19.78,29.44,50.78,0,0,1,38,20,0,152493,252430,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,CHAIYAPHUM,939.5,0.84,406.1,87,446.4,1124924,1138957,12778,88.0,5.53,13.98,8.79,28.7,30.11,12.9,49.43,50.57,99.270404,0.729596,310.0,0.0,70859,26.4,17.76,55.85,0,0,1,35,106,0,430641,388226,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,CHUMPHON,414.9,0.81,133.8,34,247.1,509208,558209,6009,84.7,6.27,14.71,9.28,28.96,28.23,12.55,49.36,50.64,98.669512,1.330488,170.0,0.0,250836,55.59,7.54,36.87,0,0,2,26,50,0,518537,136788,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,CHIANG RAI,509.7,0.39,408.2,203,165.2,1295026,1311841,11678,110.9,5.9,13.42,9.31,29.34,29.49,12.54,48.64,51.36,99.344119,0.655881,375.0,0.0,89442,24.48,9.51,66.01,0,1,0,72,70,0,1913733,272449,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,CHIANG MAI,212.0,0.12,309.1,596,529.2,1784370,1899790,20107,88.7,6.1,13.31,9.09,29.91,28.5,13.1,48.36,51.64,98.98089,1.01911,604.0,0.0,134402,19.11,11.0,69.89,0,1,4,116,89,0,4664174,1403863,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,TRANG,708.0,1.11,158.7,30,321,640574,660645,4918,130.3,6.24,15.99,9.67,30.24,26.45,11.41,48.92,51.08,98.268767,1.731233,200.0,0.0,102199,29.41,16.31,54.28,0,1,1,20,77,0,545013,103394,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,TRAT,213.4,0.93,60.1,120,31.9,228536,262140,2819,81.1,6.15,14.79,9.27,28.94,28.21,12.64,49.5,50.5,97.898136,2.101864,102.0,0.0,170720,45.37,11.11,43.52,0,0,1,14,28,0,1066963,40756,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,TAK,1276.3,1.9,437.5,166,104.5,670265,730950,16407,40.9,10.83,21.73,10.96,26.34,21.66,8.47,50.57,49.43,99.770945,0.229055,157.0,0.0,118479,30.58,21.47,47.95,0,1,1,17,49,0,1012170,261274,1,Agricultural,0.0,0.0,0.0,0.0
2020,2563,NAKHON NAYOK,663.91,2.55,78.0,29,106.4,260081,286973,2122,122.6,5.79,13.75,9.61,27.95,28.71,14.19,49.46,50.54,95.824239,4.175761,100.0,0.0,119107,22.04,12.22,65.74,0,0,1,5,39,0,1093062,827207,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,NAKHON PATHOM,2337.3,2.54,212.6,627,436.7,920729,1169738,2168,424.6,6.03,13.97,9.45,29.88,28.58,12.09,47.99,52.01,97.910381,2.089619,384.0,0.0,284467,5.88,53.02,41.1,0,1,5,20,90,0,647232,1066891,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,NAKHON PHANOM,1100.6,1.53,209.1,80,374.8,717201,736216,5513,130.1,5.84,15.3,10.01,30.4,28.12,10.33,49.86,50.14,98.178749,1.821251,172.0,0.0,82741,29.93,8.71,61.36,0,0,1,21,81,0,320872,356298,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,NAKHON RATCHASIMA,787.9,0.3,1088.5,318,930.8,2633207,2704028,20494,128.5,5.59,14.19,9.24,29.71,28.81,12.46,49.17,50.83,98.89798,1.10202,794.0,0.0,118449,13.88,32.6,53.52,0,1,4,85,243,0,3413425,2355500,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,NAKHON SI THAMMARAT,1960.9,1.26,405.3,50,645.3,1550721,1602176,9943,156.0,6.3,15.15,9.69,29.8,26.28,12.77,49.36,50.64,98.799552,1.200448,494.0,0.0,118076,26.79,25.11,48.1,0,1,3,50,130,0,1731620,684088,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,NAKHON SAWAN,744.5,0.72,353.9,336,98,1040308,1068405,9598,108.4,5.09,13.46,8.8,27.94,30.06,14.65,48.77,51.23,98.574209,1.425791,334.0,0.0,120564,27.35,20.96,51.69,0,1,2,18,121,0,653398,379322,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,NONTHABURI,286.1,0.22,460.0,1491,9.9,1276745,1684158,622,2051.6,5.42,12.68,8.14,30.43,30.3,13.03,46.55,53.45,98.905191,1.094809,581.0,0.0,196276,1.25,17.12,81.63,0,2,8,11,24,0,445676,927131,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,NARATHIWAT,305.0,0.38,397.2,101,246.3,804429,811384,4475,179.7,9.48,20.34,11.53,29.92,20.35,8.38,49.44,50.56,98.742864,1.257136,172.0,0.0,57957,24.67,8.52,66.82,0,0,3,13,72,0,193509,26321,1,Agricultural,0.0,0.0,0.0,0.0
2020,2563,NAN,1698.5,3.56,131.1,91,64,476727,479975,11472,41.6,5.33,12.54,8.45,28.52,31.76,13.39,50.08,49.92,99.127021,0.872979,157.0,0.0,78879,28.41,9.25,62.34,0,0,1,18,80,0,541551,113037,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,BUENG KAN,1719.6,4.07,163.6,46,95.4,422042,426764,4306,98.0,6.1,16.53,9.49,30.47,27.9,9.51,50.15,49.85,97.970184,2.029816,97.0,0.0,71199,35.47,18.54,45.99,0,0,0,18,41,0,219290,146744,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,BURI RAM,640.4,0.41,833.0,186,679.5,1581184,1610127,10323,153.2,5.98,15.33,9.87,29.75,27.48,11.59,49.66,50.34,99.205803,0.794197,356.0,0.0,76715,23.44,17.67,58.89,0,0,3,59,146,0,660718,349137,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,PATHUM THANI,511.6,0.43,166.6,196,1357,1176412,1648569,1526,771.0,6.19,14.27,9.31,31.18,29.27,9.78,47.41,52.59,99.132266,0.867734,542.0,0.0,233986,1.3,53.95,44.75,0,1,9,18,36,0,244147,600002,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,PRACHUAP KHIRI KHAN,1023.3,1.86,215.8,283,141.6,550678,607462,6368,86.5,6.28,14.89,10.02,29.2,27.6,11.99,49.55,50.45,98.381078,1.618922,155.0,0.0,189102,25.33,22.82,51.85,0,0,2,14,44,0,2579348,1664885,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,PRACHIN BURI,1351.8,2.74,137.2,?,374.4,493670,543915,4762,103.7,6.37,14.44,9.93,30.1,27.32,11.85,49.43,50.57,98.922772,1.077228,225.0,0.0,504630,2.57,78.1,19.34,0,0,2,12,55,0,581210,380474,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,PATTANI,275.2,0.38,144.6,89,789.7,726015,738467,1940,374.2,10.08,20.77,12.59,28.56,19.08,8.92,49.39,50.61,99.32188,0.67812,155.0,0.0,75082,22.71,9.07,68.22,0,0,2,15,96,0,99459,17198,1,Agricultural,0.0,0.0,0.0,0.0
2020,2563,PHRA NAKHON SI AYUTTHAYA,243.1,0.3,238.6,551,562.2,819088,958538,2557,320.4,5.64,13.76,8.62,29.71,29.05,13.21,48.05,51.95,98.517484,1.482516,275.0,0.0,432614,2.65,66.72,30.62,0,1,5,30,121,0,773276,2719354,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,PHAYAO,353.0,0.76,103.0,30,142.2,467356,473397,6355,73.5,4.6,11.32,8.35,28.06,33.31,14.35,48.72,51.28,98.977771,1.022229,149.0,0.0,94214,29.87,7.45,62.68,0,0,2,33,36,0,206819,210054,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,PHANG NGA,324.7,1.21,44.0,101,98.1,268229,290106,4171,64.3,6.94,16.23,9.13,28.9,26.89,11.91,49.86,50.14,99.378383,0.621617,89.0,0.0,215684,33.73,5.78,60.5,0,0,2,13,36,0,432961,869077,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,PHATTHALUNG,812.4,1.55,155.5,112,85.5,523077,536500,3424,152.7,5.92,14.71,8.97,29.19,27.38,13.82,48.73,51.27,99.076392,0.923608,173.0,0.0,77121,31.31,11.69,57.0,0,0,1,48,24,0,444732,317802,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,PHICHIT,994.5,1.87,170.0,131,23.7,532310,548775,4531,117.5,4.89,13.5,8.63,27.93,30.09,14.95,48.78,51.22,98.549392,1.450608,185.0,0.0,95644,38.94,11.84,49.21,0,0,3,25,73,0,273017,197517,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,PHITSANULOK,677.5,0.8,465.7,268,78.7,849481,896688,10816,78.5,5.36,13.29,9.43,28.45,30.09,13.39,49.0,51.0,98.076348,1.923652,303.0,0.0,109121,24.12,12.06,63.83,0,1,1,24,76,0,1161850,747476,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,PHETCHABURI,222.3,0.46,105.4,103,230.2,482193,522282,6225,77.5,5.69,13.75,8.79,28.99,29.17,13.61,48.3,51.7,98.876696,1.123304,160.0,0.0,140879,13.7,25.41,60.88,0,0,2,13,69,0,2532207,2549970,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,PHETCHABUN,434.6,0.44,237.4,120,384.7,981940,1012650,12668,77.5,5.55,13.99,9.16,29.09,29.33,12.89,49.38,50.62,97.405678,2.594322,299.0,0.0,87596,33.94,13.69,52.37,0,0,3,22,102,0,1333362,123711,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,PHRAE,424.6,0.97,129.0,156,18.1,437350,446829,6539,66.9,4.14,10.87,7.82,27.59,33.67,15.91,48.24,51.76,96.797045,3.202955,153.0,0.0,82927,19.7,13.48,66.83,0,0,1,25,57,0,255758,262892,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,PHUKET,277.0,0.67,107.3,833,54.2,414471,547616,543,763.3,8.5,17.94,9.13,32.1,24.5,7.83,47.24,52.76,99.117097,0.882903,164.0,0.0,233871,6.37,4.71,88.92,0,1,2,9,6,0,3718732,310097,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,MAHA SARAKHAM,1010.2,1.06,363.0,17,297.5,953660,969044,5292,180.2,5.2,13.01,10.38,28.74,30.43,12.25,49.02,50.98,99.137527,0.862473,258.0,0.0,81077,21.53,15.4,63.07,0,0,1,18,123,0,320966,138882,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,MUKDAHAN,759.8,2.17,134.8,?,87.5,350911,357284,4340,80.9,6.34,14.9,9.35,30.86,28.42,10.13,49.97,50.03,96.557847,3.442153,104.0,0.0,61967,25.63,12.46,61.91,0,0,1,24,29,0,316535,578298,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,MAE HONG SON,952.4,3.35,76.45,24,68.2,284549,288652,12681,22.4,8.66,18.8,10.62,30.25,22.42,9.24,50.71,49.28,97.448817,2.551183,66.0,0.0,64110,31.23,6.83,61.94,0,0,1,6,42,0,600673,22523,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,YASOTHON,798.6,1.49,175.7,61,187.9,534500,547324,4162,128.4,5.26,13.42,9.21,29.49,30.72,11.9,49.96,50.04,97.70146,2.29854,160.0,0.0,66735,26.31,11.91,61.78,0,0,1,23,63,0,143854,166791,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,YALA,483.9,0.9,163.9,155,115.7,538602,559409,4521,119.1,9.98,20.59,11.68,28.86,20.06,8.84,49.74,50.26,100.0,0.0,125.0,0.0,101259,32.77,9.8,57.43,0,1,2,13,47,0,379451,58827,1,Agricultural,0.0,0.0,0.0,0.0
2020,2563,ROI ET,265.6,0.2,599.1,139,214.3,1298640,1309850,8299,156.5,5.27,13.17,9.09,29.79,30.43,12.26,49.61,50.39,99.881447,0.118553,343.0,0.0,77059,19.92,11.89,68.2,0,0,1,72,129,0,364374,235382,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,RANONG,946.0,4.87,52.8,?,224.2,194372,241342,3298,58.9,8.29,17.0,10.08,28.52,25.92,10.19,50.5,49.5,99.347608,0.652392,85.0,0.0,107789,44.84,9.76,45.4,0,0,2,10,18,0,318230,76900,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,RAYONG,896.1,1.21,76.1,779,155.1,741524,1001075,3552,208.8,7.25,16.02,9.05,32.22,26.33,9.13,49.12,50.88,99.889466,0.110534,357.0,0.0,829261,3.2,78.5,18.3,0,1,2,27,37,0,2091102,1102421,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,RATCHABURI,1140.3,1.31,189.2,428,142.6,869313,980849,5196,167.3,5.79,14.18,9.24,28.87,28.46,13.46,48.64,51.36,98.996749,1.003251,252.0,0.0,218038,18.4,42.26,39.35,0,0,4,31,76,0,676091,777514,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,LOP BURI,302.5,0.41,284.1,33,481.5,742928,807135,6200,119.8,5.21,13.21,10.49,28.09,29.42,13.59,49.96,50.04,97.664791,2.335209,260.0,0.0,137222,15.73,33.26,51.0,0,0,3,20,102,0,519524,1102740,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,LAMPANG,2341.5,3.21,120.2,244,119.7,728964,744448,12534,58.2,4.09,10.45,8.08,27.51,33.85,16.02,48.73,51.27,97.311551,2.688449,267.0,0.0,101481,11.09,35.0,53.91,0,1,3,38,60,0,415692,411130,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,LAMPHUN,177.1,0.44,113.5,70,82.1,402011,427949,4506,89.2,4.89,11.24,7.41,28.68,32.16,15.62,48.1,51.9,97.185701,2.814299,141.0,0.0,207971,16.58,52.08,31.34,0,0,1,39,17,0,213164,488748,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,LOEI,839.1,1.31,288.4,23,230.4,638736,646079,11425,55.9,5.91,14.29,8.58,29.01,29.89,12.3,50.12,49.88,99.40299,0.59701,160.0,0.0,98051,26.31,14.88,58.81,0,0,2,27,71,0,834889,634076,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,SI SA KET,631.7,0.43,410.7,165,370.3,1458580,1470174,8840,165.0,5.77,14.61,9.73,30.12,28.33,11.43,49.8,50.2,99.351581,0.648419,313.0,0.0,81480,28.31,8.57,63.12,0,0,2,35,179,0,311629,544666,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,SAKON NAKHON,436.7,0.38,497.3,123,275.8,1146936,1166822,9606,119.4,5.9,15.24,9.65,30.46,28.94,9.82,49.72,50.28,98.943878,1.056122,245.0,0.0,70247,26.19,10.3,63.51,0,1,0,65,74,0,476294,409720,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,SONGKHLA,140.0,0.1,337.1,700,103.2,1428609,1542048,7394,193.2,7.15,16.61,10.07,29.6,25.3,11.28,48.74,51.26,98.769991,1.230009,480.0,0.0,138650,12.21,31.11,56.69,0,2,11,35,92,0,2583454,644655,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,SATUN,691.0,2.13,208.0,77,17.5,324098,330733,2479,130.7,8.16,18.75,10.21,30.54,23.3,9.04,49.77,50.23,99.37144,0.62856,81.0,0.0,110758,40.42,10.42,49.16,0,0,1,6,34,0,602588,256796,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,SAMUT PRAKAN,1034.8,0.77,134.3,500,1707.2,1351479,2040087,1004,1346.0,6.45,14.28,8.77,31.25,28.65,10.61,47.69,52.31,98.699936,1.300064,722.0,0.0,282609,0.6,47.81,51.59,0,1,7,14,26,0,390745,897466,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,SAMUT SONGKHRAM,1104.4,5.75,42.2,86,48.9,192052,213737,417,460.9,4.85,12.56,8.21,27.78,29.85,16.73,47.81,52.19,98.566021,1.433979,62.0,0.0,149880,22.14,23.02,54.84,0,0,1,8,26,0,505749,805178,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,SAMUT SAKHON,373.1,0.64,72.1,767,?,586199,999089,872,672.0,8.72,16.13,8.71,29.16,26.77,10.52,48.23,51.77,98.03393,1.966069,370.0,0.0,379778,1.77,70.41,27.82,0,2,2,10,23,0,232470,233269,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,SA KAEO,784.5,1.4,184.3,19,233.4,560925,598187,7195,78.0,6.65,15.61,9.76,29.94,27.67,10.37,49.92,50.08,99.010333,0.989667,210.0,0.0,72064,24.19,19.5,56.31,0,0,3,13,49,0,456398,550534,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,SARABURI,355.8,0.55,144.65,264,223.1,643828,768979,3576,180.0,5.89,14.37,10.38,28.81,28.8,11.75,49.16,50.84,99.006983,0.993017,232.0,0.0,317243,4.6,67.43,27.98,0,0,4,34,70,0,640986,1045391,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2020,2563,SING BURI,221.3,1.07,54.9,25,60.1,205898,226074,822,250.3,4.68,12.56,8.05,27.19,30.3,17.21,47.55,52.45,95.913891,4.086109,69.0,0.0,139027,10.17,31.58,58.24,0,0,2,6,33,0,89016,176677,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,SUKHOTHAI,1072.0,1.82,181.3,178,13.8,587883,603955,6596,89.1,4.83,13.01,8.25,27.62,31.85,14.45,48.47,51.53,93.593216,6.406784,210.0,0.0,80457,33.19,11.17,55.64,0,0,3,18,69,0,516321,252618,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,SUPHAN BURI,319.8,0.38,278.6,64,348.4,838628,871278,5358,156.5,5.29,13.65,8.5,28.8,29.06,14.7,48.25,51.75,90.894143,9.105857,286.0,0.0,104775,26.22,21.52,52.26,0,0,2,44,80,0,573736,1205289,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,SURAT THANI,209.1,0.2,333.2,16,685.6,1067726,1136864,12891,82.8,7.1,16.1,9.45,29.97,26.63,10.74,49.24,50.76,98.979248,1.020752,344.0,0.0,155421,23.48,18.41,58.11,0,2,3,35,97,0,1714281,179215,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,SURIN,1611.2,1.17,766.7,54,283.7,1378221,1405519,8124,169.6,5.97,15.04,9.91,30.18,27.09,11.82,49.76,50.24,98.151759,1.848241,353.0,0.0,80893,25.63,13.91,60.45,0,0,1,27,144,0,547908,177469,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,NONG KHAI,377.0,0.73,267.0,142,375.5,517435,529220,3027,171.0,5.64,14.56,9.67,29.45,29.68,10.99,49.63,50.37,99.697643,0.302357,139.0,0.0,91782,22.45,19.65,57.9,0,0,2,17,48,0,778059,596531,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,NONG BUA LAM PHU,776.4,1.52,143.4,60,152.4,509470,525668,3859,132.0,5.83,14.7,9.41,30.49,29.18,10.38,49.9,50.1,96.332052,3.667948,138.0,0.0,59538,20.68,20.01,59.31,0,0,1,23,43,0,96822,105140,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,ANG THONG,1434.4,5.19,245.0,?,132,276584,294708,968,285.6,4.83,13.03,8.42,27.75,30.01,15.96,47.87,52.13,97.021903,2.978097,89.0,0.0,126419,12.99,36.49,50.51,0,0,1,20,43,0,103423,287867,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,AMNAT CHAROEN,438.6,1.17,113.4,43,64.9,376195,380366,3161,119.0,5.74,14.18,9.36,30.08,29.46,11.18,49.79,50.21,98.82258,1.17742,86.0,0.0,73122,29.05,9.93,61.02,0,0,1,23,39,0,94095,64373,2,Agricultural,0.0,0.0,0.0,0.0
2020,2563,UDON THANI,742.0,0.47,366.4,360,345.6,1567983,1589186,11730,133.7,5.78,14.53,9.57,30.5,29.19,10.43,49.56,50.44,98.872595,1.127405,373.0,0.0,87078,16.89,17.93,65.18,0,1,3,67,109,0,1601383,698028,4,Tourism,0.0,0.0,0.0,0.0
2020,2563,UTTARADIT,541.8,1.21,164.6,76,79.2,448745,460604,7839,57.2,4.49,12.64,8.76,26.93,32.04,15.14,48.8,51.2,96.983558,3.016442,149.0,0.0,99283,31.26,15.09,53.64,0,0,1,25,53,0,430631,204131,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,UTHAI THANI,303.1,0.93,120.1,58,31,325868,340741,6730,48.4,5.6,14.01,8.74,27.9,29.13,14.62,48.89,51.11,97.542765,2.457235,102.0,0.0,91086,32.17,14.35,53.48,0,0,1,13,49,0,360561,411843,5,Industrial&Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,UBON RATCHATHANI,168.6,0.09,838.6,366,406.6,1866697,1886568,15745,118.6,6.12,15.18,10.07,30.45,27.57,10.61,49.95,50.05,93.333739,6.666261,498.0,0.0,75929,20.19,16.12,63.69,0,1,4,54,179,0,955116,597048,4,Tourism,0.0,0.0,0.0,0.0
2021,2564,KRABI,435.0,0.91,111.0,150,174,479351,501875,4709,101.8,7.05,18.45,9.6,30.87,25.18,8.99,49.75,50.4,96.758563,3.241437,118.0,29840.64,168946,37.91,8.61,53.47,0,0,1,14,46,0,310793,96340,2,Agricultural,0.0,0.0,0.0,0.0
2021,2564,BANGKOK,12214.0,2.21,3564.0,8650,?,5527994,7911486,1569,3523.9,3.96,12.34,8.17,29.27,29.72,15.31,46.53,52.88,96.263983,3.736017,2938.0,40200.77,588899,0.04,11.72,88.24,0,0,0,0,0,50,8578532,5127907,4,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2021,2564,KANCHANABURI,849.0,0.95,403.0,150,296,894054,949824,19483,45.9,5.66,15.24,9.73,29.87,27.64,11.89,50.12,49.9,98.743928,1.256072,247.0,25939.81,128393,22.82,28.59,48.59,0,0,3,46,72,0,1267877,2764751,5,Industrial&Agricultural,30.51,30.94,37.89,0.65
2021,2564,KALASIN,738.0,0.76,243.0,130,365,975570,983683,6947,140.4,4.93,13.47,8.11,29.44,31.44,12.26,49.19,50.46,95.958857,4.041143,239.0,19398.37,78169,21.8,20.9,57.3,0,0,2,77,71,0,135592,104845,5,Industrial&Agricultural,49.59,25.34,24.145,0.925
2021,2564,KAMPHAENG PHET,543.0,0.76,256.0,120,167,712143,735280,8607,82.7,5.01,14.22,8.56,28.3,29.94,13.49,49.1,50.42,99.482337,0.517663,251.0,20941.15,144203,18.95,48.19,32.86,0,0,3,22,64,0,161961,115068,5,Industrial&Agricultural,8.61,40.22,50.61,0.56
2021,2564,KHON KAEN,1289.0,0.72,395.0,530,364,1790863,1828670,10886,164.5,4.86,13.22,8.43,29.25,30.44,13.45,48.92,50.73,98.909352,1.090648,595.0,18028.45,124998,10.17,34.06,55.77,0,1,6,77,140,0,1025722,399065,4,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2021,2564,CHANTHABURI,495.0,0.92,151.0,47,297,536557,592610,6338,84.7,5.77,13.66,8.77,28.45,29.57,13.7,48.81,51.12,99.166552,0.833448,187.0,30877.6,246328,54.94,5.97,39.09,0,0,5,42,34,0,604728,198334,5,Industrial&Agricultural,34.8,20.2,44.5,0.5
2021,2564,CHACHOENGSAO,771.0,1.06,143.0,276,352,724178,816645,5351,135.3,5.77,14.42,8.7,29.98,28.42,13.06,49.13,51.22,99.316683,0.683317,302.0,23196.36,459330,4.91,70.24,24.85,0,0,1,33,74,0,91935,1091320,4,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2021,2564,CHONBURI,2750.0,1.74,290.0,2037,423,1583672,2094741,4363,363.0,6.35,15.56,9.1,32.07,27.42,10.2,49.08,51.62,98.172967,1.827033,631.0,32355.77,525127,1.91,59.78,38.31,1,2,10,36,49,0,2316951,1092190,3,Industrial&Tourism,0.0,0.0,0.0,0.0
2021,2564,CHAI NAT,289.0,0.9,129.0,93,67,320432,347595,2470,129.7,4.28,12.48,7.65,26.47,31.05,17.41,47.69,51.65,97.594268,2.405732,107.0,23326.07,136947,18.94,33.13,47.93,0,0,1,38,20,0,92380,230637,5,Industrial&Agricultural,23.8,48.75,27.4,0.05
